stemmed_review,label
dong maps perbaikin padahal titik sdh sesuai driver malah puter sampe kewalahan cari alamat app belah tidak pernah driver kewalahan cari alamat,0
judul layan bantu tidak ngebantu sama sekali keluh susah driver tidak respon cs malah tutup terus chat baik sistem,0
banget dong hampir 2 jam mesen grab car tidak ambil ambil ada urgent susah banget grab car lebih perhati dong waktu buang banyak banget cuman buat nungguin grabcar tidak jelas,0
bintang 1 gocar 1 jam tidak ketemu buat driver gocar kali tidak usah kejar gocar,0
sih chat suka tidak buka pencet chat nya tidak mau masuk room chat sebel banget mau balas chat driver jd tidak,0
baik driver nya biar nunggu engga terlalu lama karna driver tidak tahu jalan nya,1
kasih driver naikin harga tidak sesuai aplikasi padahal sadar diri kasih tip lebih cuman kali dapet driver tidak jujur jadi pulang kereta cepat mau jakbar,1
dong perbaikimasa sen gocar 5x lebih tolakin terus padahal rute nya tidak jauh malah bilang jauhha gerimis doang gitu bawa anak kecilsangat kecewa sama driver gocar mohon baik,0
susah banget nyangkut gocar nyasuka tidak responsma suka dpt jarak nya jauh dr tmpt sekarang baik min,1
gojek selalu tepat waktu tidak pakai lama tukang pijet panggil tidak pu motor gojek sangat bantu sekali sy jemput rejeki allah moga gojek selalu jaya negeri cinta indonesia,1
aman selalu nyaman tumpang selalu utama alhamdulillah member goride go car ramahramah,1
salado beberapa kali potong driver datang lokasi jemput sama aja rampok uang user sangat malu,0
bapak ramah kali terimakasih pa karna bapa tepat waktu jadi terima kerja makasih pak lancar terus rezeki sehat pak,1
layan mohon perbaikijangan biar kan langgan pesendannunggu lama malah batal driver posisi hujanjdi pesan apk belah,1
maxim hubung layan aneh tidak masuk pas masuk aplikasi game lancar aja,0
kasih deskripsi awal kalau memang bawa stroler bayi guna gocar tipe l biar tidak salah pilih gocar,1
sangat bantu limit paylatter nya okeh slama lancar bayar cepet naik limit okeh poko,1
aplikasi bagus driver kadang tidak ramahsistem report driver nya tidak jadi kurang banget lah lengkap fitur aplikasi,1
tidak nyaman naik gojek skrg driver gojek skrg banyal pakai knlpot brisik ojol kok banyak gaya,1
lebih nyaman pakai gojek banyak promo lebih safety lindung asuransi lama jalan pu kantor tempat adu yuk bagi temen2 pakai gojekyg penting promo tiap bulan terus buat konsumen,1
aplikasi susah buka padahal sinyal lancar tidak jelas bangetpadahal butuh butuh nya buat nyari jemputanmalah susahalasan sinyal tidak tersambungpadahal buat buka aplikasi tidak kendalalancar banget malah baik nya developer,0
tidak voucher harga naik mohon turun spt minggu kemarin jadi pakai jasa gojek,1
aduh update baru aplikasi nya jadi berat nih padahal hp baru ui scrolling nya lag padahal pakai native bulan flutter gojek nya developer lebih optimal,1
estimasi gocar hemat scam gaes sini tera kurang lebih 710 menit estimasi driver nyata sampe 40menit sampe gila waktu jalan bisabisa sampe jam,0
grab akhir2 ni tarif ongkos terlalu mahal tidak promo tak grab indonesia sana banyak promo guna,1
nganterin anak sekolah sampe lapor sampe sekolah bu terimakasih pak jrg driver,1
potong argo sangat fantastis ratarata 30 tarif bayar langgan sungguh luar biasa kau jek,1
pliss maxim driver kalau motor nya tidak layak buat narik jangan acc orang rata2 naik ojek buat ngejar waktu kalau motor nya kaya naek sepeda sama aja boong,1
gojek plushny malah promo harga tinggi semua padahal gojek biasa promo malah lebih ramah kantong jadi ngyesel,1
pas ujan kadang susah banget dapetin senen gajelas banget ni aplikasi gimana orang kalo bilang suami ortu nya gausa jemput aku gojek trs tiba tiba ujan tidak dapet dapet senen aplikasi gajelas hapus aja mending,1
gila grab lama lama mesen grabcar lama banget dapet sekali dapet cancel bener bener kalau org buru buru gimana nasib nya baik nih,1
tidak lengkap daftar lokasi khusus deli serdang map titik jemput alamat butuh jga tidak sedia gmana mau pakai transportasi bisnis model gni,0
enak naik gojek hemat waktu biaya apa kalau dpt driver ramah dn santun,1
semua baik moga makin baik jalan kembang teknologi kurang informasi waktu jemput kadang tulis layar 5 menit driver ambil tiba tempat jemput 15 menit,0
sekarang grabcar layan buruk banget sumpah minta suruh cancel terus alesan jauh pdahal cuma 10menit tidak deh make grabcar,0
sangat hemat cuman kesal sama bapak bapak gojek semangat kerja bapak jangan sering bikin emosi,1
masuk aja utk goride coba helm2 nya jgn kotor kira2 sdh tdk layak helmnyya ugk segera d ganti,1
chat driver tidak sering kalo baik kasih bintang 5,0
biasa share jalan kalau naik ojek updatean baru malah ngga menu bolak balik cari menu share ngga malah mabok pusing mau muntah jalan nyari tombol bagi jalan naik ojek malah makin jelek aplikasi bikin kesal,0
bunyi sound baru aplikasi sangat ganggu walaupun sdh dth driver tp sound tdk hilang,1
suka banget tiap hari promo sembako sayang tidak pernah dapet gratis ongkir plosok aku jarang dapet driver uu,1
semua driver grab sedia uang kembali hari pakai grab 4 kali semua driver bilang tidak uang kembali uang kecil,1
kecewa harga awal tarif 25 ribu terus tiba tiba jadi 38 ribu konfirmasi driver aktif tarif tunggu,0
aplikasi grab tidak buka buat pesan driver mau pesan driver lama banget baik sistem operasi nyamksh,1
aplikasi nya curang kaseh ongkos mahal 180 kedriver cuma dapet 50 kasi sekali driver,1
ui user interface nya sangat jelek map tidak zoom inzoom out driver on the way lokasi jemput,0
baru kecewa sama gojek masa dicancel malah marah kan cancel garagara jarak jauh padahal tunggu bunda malah tidak terima,1
hilang aja fitur hemat kalau driver kalian tolak utk pickup customer sulit kalau driver semua nya tolak gitu hemat,1
aplikasi nya ngelag padahal nya lancar lancar aja hp nya restart sama aja baik sering pakai grab,0
aplikasi maxim nie sangat bantu se x mudh cept n hrga nya trjangkau smoga lncar sll buat pra pnumpang naik lncr trs aplikasi maxim y,1
titk jemput 3 4 km ongkos tetapdriver rugi terus terus sistem goto bobrokbrengsek,1
woi gajelas driver jauh jauh semua padahal driver deket haduh buang waktu banget,1
supir grab car nya filter tidak pernah sopan santun sama sekali satu org,1
minta baik maps krna sya selalu dpat driver lumayan jauh pantau maps tidak akurat masak driver muter2 terus stelah aplikasi sya ttup buka tiba tiba driver dekat,0
boss nya grab makin kaya raya karyawan grab hidup makin sejahteramitra nya grab nyari duit jalan hidup makin menderitapotongan makin gedetarif makin dimurahin bener bener sadis kejam sama mitra grab makin biadab sama mitra,1
baru kali pakai gojek cancel 3x kecewa sekali mohon maaf pindah aplikasi,1
maxim baik pokok nya jelekin maxim biasa orang nya orang pelit aku senang pakai maxim nungguin driver nya lama cepet banget,1
mes layan grabcar plus datang taksi blue bird kondisi mobil lama harap datang mobil pribadi baru datang malah blue bird baik sistem nya grabcar plus datang mobil pribadi,1
baru pertama kali sen grabcar aplikasi 39rb driver minta batal alas habis cargo pilih offline alhasil driver minta ongkos 70rb not recommended,1
alhamdulilah pak supir baik kmren tas hp tinggal mobil balikin sama pak supir nyaterimakasih pak supir percaya jujur adil,1
sering banget dapet driver nya tidak sesuai apa pilih pilih goride comfort dateng nya kaya goride hemat,1
berangkat kerja waktu hujan okeylah cepat driver lah waktu pulang kerja hujan reda malah lama banget dpt driver nungguin 2 jam nihh min lebih perhati min,0
sering banget ngegunain jasa grab sekarang malah buat kecewa banyak banget oknum oknum grab suka cat calling suka ngegodain orang cara jijik bahkan sampe ngajak hotel harap lebih perhati sopan kerja,0
murah memang kalau aplikasi tulis segera tibadriver tiba lrbih 4 menit kecewa,1
driver mobil sombongsombong semua dinaikin harga baru mau kalau memang niat tidak mau sesuai aplikasi tidak usah make maxim,1
sebel banget dapet driver jauh mulu padahal deket rumah banyak driver mau bawa orangtua rs aja nunggu sampe 1 jam kalau urgent banget amit2 lewat dong gojek bener kalau cariin driver susah orang,1
aplikasi terlalu beratentah derita apa tanggung utama mapsn asa berat tak bergunapadahal berapa banyak biaya layan aplikasi beban customertp tidak baik arah lebih baiklancarentengmalah makin ruwet,1
apps tidak jelasdriver tidak niat kerjauda kasih harga lebih malah tolak terusga niat kerja apa gimanadan buat devloper mohon apps mohon benah kadang sering error tiba tiba,1
sampai semua driver kalo sekira ngga mau ambil karna alas gerimis ringan apa kabarin customer nya kan fitur chat sering banget driver kaya gin kalo gerimis kecil nunggu 5 menit tibatiba cancel dungu,1
alamat maps susah bener ngatur nyaa baik dong ngga pilih buat cancel kalo lama lama gin kasi pihak driver grab jadi kurang hasil orang2 pindah aplikasi,0
driver datang lambat sangat angkuh tolak bawa minta batal guna mobil,1
apk bagus tp harga kurang jangkau gocar terlalu mahal tidak apk lama skrg apa apa serbah mahal diskongoplus cuman nutupin dosa doang harga tidak kurang iklan terlalu paksa tekan tombol cancel malah lari situs,1
oke apk nya bagus banget diskon goofodgojek kendara nya besar banget potong nya kadang besar banget aja penggendara nya kurang ramah sama pelannggan,1
halo aplikasi lumayan bagus biasa aku kok tidak dapet driver yah biasa driver keluar jalur,1
baru kali umur hidup dibntakdimarahin smaa kemudi nyapdhal ngmng baikujungmarah marahditngah jalanudah lobang malah dihatamga bner dah naik motor nya sampe diliatin sma orangdijalanpagimalah tidak mood sma tukang ojekbnyk bilng mnding gbok maxim aman ramah nya kurang bngttolong bantu,1
alamat maps gabisa sesuai titik beberapa kali driver salah padahal tulis lengkap benerin apk nya tq,0
aku harap tumpang lihat rating gojek bukan driver bis lihat jadi misal sebab rating jelek tumpang baik nya,1
plis dapet driver nawar ken lebihin trs gaptek ngg tau cara scan dr grab survei ojol cara bayar scan,1
biasa sering enjoy pakai gojekganti hp terus mau masuk akun lupa goto pin cara ribet benerharus pakai foto dllmaaf kurang praktis gitu jadi bingung gmna cara buat ngeganti goto pin buat masuk akun,1
makin update makin parah tidak lihat gojek nya jalan apa mana baik,0
selektif mitra banyak sekali driver minta bayar lebih jadi sen car harga 185k dimintain 50k duluan boroboro tuh driver gerak gamau jalan malah nyuruh customer batalin mohon sekali mental opang kayak gitu tindak banyak ngeluhin,1
sering jauh lokasi tuju caci maki drivermembawa motor ugalan turun padasaat jalan,1
tanggal 7 feb 2025 sering kena biaya rp 80 grab ride mulai tanggal 10 feb 2025 sekarang kena rp 110 padahal pindah grab murah tidak beda sama aplikasi belah,0
pakai aplikasi kendara online harap mudah mobilitas nyata hujan turun nama mobil motor syusyah syekali cari cancel trus kalau nyari rekan driver mobil beneran nyari kerja bukan iseng aja ngisi waktu,1
terlalu banyak gaya aplikasi gojek mau daftar mau tunggu 60 menit kira aplikasi transportasi kau aja y,0
guna aplikasi gojek transportasi sangat bantu pergi mana sangat gampang guna,1
upgrade batal driver sering banget sen selalu dapet driver susahbeda sama shopee 1x 2x gagal langsung driver tidak cancel,0
adain fitur tidak ngomong sama driver car ngga papa biaya tambah ngga semua orang mau denger oceh driver ngeluh masalah bbm kalau jauh semua tau bbm mahal ngeluh sama perintah aja plis user rating 36 lol,1
malas rasa naik gojek kemarin minggu malam senin subuh ambil voucher tidak muncul heran gojek sekarang,0
cari driver jarak deket susah krn driver terima sedikit potong gede drivergojek jng susah driver user sesuai kan tarif terima driver,1
lama pakai gojek tpi d butuh dana tidak kasih pinjam kata banyak transaksi sama aja tidak tidak jelas aplikasi,1
dapet driver tp tidak mau ambil padahal jarak tidak jauh sampe 4x ganti driver,0
kadangkadang driver mau jemput henti tengah jalan tidak hubung sering banget ngasih driver jarak jauh lebih parah estimasi waktu jauh nyata asli 15 menit bilang cumab3 menit,0
gila gojek hujan2gak nyantol sama sekali kalau dibatalin uang makin naik mana masuk parkir tidak ngotak sama sekali,1
diupdate makin lot blok driver ujan ujan maps nyeleneh atur betul aplikasi cacat ongkir mahal app cacat akhir pakai remove,1
apk si oke bantu banget tp mas banyak driver gamau ngasih uang kembali kaya 45rb kdg tidak dikembaliin bahkan sering banget ketemu driver minta double padahal sesuai apk aja tidak mna lgi,1
usaha driver siap uang kembali tidak semua tumpang bawa uang pas mes selalu tidak driver pu kembali,1
jujur tarif ongkir mahal bahkan langgan gojek plus potong tidak berapa bahkan jauh banding apk belah apk anak negeri harus lebih user friendly beberapa aspek,1
masa tumpang turunin tengah jalan malam tuju jauhh 0312 no pol motor b 5583 tca,0
mode hemat kok app gaada padahal nyoba deket 005 km tetep tidak kembali fitur alas pakai gojek kalo ngga fitur baru gedein harga biar rp 30 350max harga,1
aja oknum driver tidak senang umur pke gojek gocar enak legowo cmn driver hari bikin speechless,1
aplikasi jelek ayo ramai ramai tinggal aplikaai bukan benah masalah managemen nya malah makin buruk makin ngeduitin jangan pakai gojek,1
sering pakai driver dateng cepet cuma metode bayar pakai e wallet lebih stabil kaspro mungkin dana lain,1
jangan pilih grab car hemat chat driver minta lebih argo lebih teliti cari driver khusus driver grab car,1
kok pas daftar tidak padahal no nya nama email nya baru kok tetep tidak mohon bantu pihak gojek,0
gojek skrng terlalu bnyak kurang buat guna gojek kurang nyaman pakai aplikasi banyak keluh tetap gaada ubah sama skli heraan,1
mobil datang tempo cepat tak terlalu lama tunggu kemudi ramah sangat bantu tumpang,1
padahal sy pakai prioritas lama sekali dpt driver bolos sekolah hari,1
terburuburu jgn pesan gojek karna kata driver tidak ngebut emang larang gojek semua driver gitu wajar aja bilang ngebut kak telat speed maximal 40kmjam telat lah,1
kali nunggu tidak dapet driver tidak pasti gojek total nunggu 1 jam 50 menit an tidak dapet apa beda sama belah waktu dulu sering dapet kendala kayak gin maka pindah aja platform belah,0
sangat tidak adil ambil putus suka hati tutup akun orang selidik tuntas akun2 palsu pelor rugi mitra golek jgn asal pm mitra cari nafkah buat keluarga,1
it gojek pesan goride motor driver map tidak gerak sama sekali tiba tiba driver nya muncul kasihan driver nya kalau jauh motor driver map tidak gerak2 driver nya sdh jalan,0
aplikasi banyak driver tidak beres kasus aplikator nya bobrok gajelas selesai masalah nya tidak beres cukup kecewa sekian tahun pakai aplikasi grab grab sekarang jadi aplikasi scam gajelas aplikator bobrok driver banyak masalah,1
bantu utk transportasi lbh cepat mudah moga lbh sering utk harga discpromo aman attitude driver tetap baik tdk mengendor sukses,1
aman nyaman konsumen perhati bnyk akun driver pakai akun beda kendara orang datang beda data akun aplikasi orang plat nomor kendara beda grab sama gojek selalu sesuai maxim,0
aplikasi coba jaga citra mitra driver tidak beres dipertahanin bahkan review jujur jelek dihapusin gilir costumer direview jelek aja buat susah cari mitra minimal periksa dulu tuh jiwa mitra,1
driver comfort banyak lagu rasa butuh mkn lbh baik competitor gocar kayak sering alami nunggu lama tiba dibatalin alasa ngopi hari sdh kasi tau lobi mutar2 tempat trs chat minta dibatalin kan bagong,0
jangkau area jauh pangkal ojek urgensi butuh transportasi cepat terima kasih gojek moga makin sukses,1
komplen uang bulan nov 2024 desember 2024 tepat nya 1 bulan lebih tidak rensopone email tidak jelas wa swadaya tidak jelas chat ig tidak jelas lepas tangung jawab gojek,0
titik map benerin dong sesuai sama google males banget debat sama driver tidak sesuai titik alamat bener padahal,0
dong baik sistem maps kalau posisi driver jauh jangan bilang 2 menit tiba nyata nunggu sampe 10 menit lama,0
grab aku mau pesan makan atau pesan transportasi selalu tidak selalu notifikasi kata minta mu tidak proses,0
kemudi wahyu rusmana welly motorcycle warna biru nopol d6841ven selamat nikmat jalan rating 470,1
tidak pernah alam buruk lama pakai aplikaso gojek puas respon cepat harga jangkau paling penting driver semua baik ramah,1
ngebantu buat pergi pergi suka promo potong harga lumayan dapet driver nya gercep,1
navigasi grab sangat tidak bagus pakai tidak enak driver paksa wajib guna tidak profesional malu,1
hari pakai aplikasi maxim unt pertama kali alhamdulillah tdk perlu tunggu lama langsung driver jam sibuk meski aplikasi belah bikin kesel dibatalin sopir ramah nyaman harga sangat murah banding terimakasih atas layan,1
driver siksa bayar kecil salah tumpang tumpang laporin gak2 kena pbo aplikasi aneh ikutinlah gojek shoope lebih jaga mitra,1
bagus sangat muas layan bagus moga makin maju sukses makin banyak beri diskonpotongan harga makasih gojek atas layan cepat mantap,1
kalo driver kaya pak budi aditomo layan nya mantap pol jarang jarang driver mau pergi ngucapin salam,1
makin bebas kendara tidak sesuai aplikasi aplikasi cancel tidak sangsi bikin driver kapok,0
aplikasi mau untung besar byar normal driver kasih gocengoia kalau pilih it jgn magang yamau untung bnyak sring eror sistem,1
baik maps nya kok tdi sen sesuai alamat titik nya tidak sama alamat tulis sama seleksi driver banyak orang tidak sabar jalan,0
alkhamdulilah sopir nya baik moga rezeki nya makin lancar berkah barokah nggeh sehat bahagia selalu sama keluarga,1
kecewa gojek unk dapat kan gocar selalu posisi jauh lokasi jadi lama tunggu unk perlu penting jadi tidak tepat waktu,1
hallo alami kendala akun gojek akun gojek tiba tiba tidak guna terang masuk pin go to pay pin guna selalu deteksi salah,0
baik lokasi map nya lebih gampang utk driver cari alamat tambah fitur foto obrol driver tau mana customer nya,0
kirim tambhkan ongkos butuh laku gojek sangat naik negara terimakasih,1
bagus ih mudah cari titik maps nya titik lokasi nya susah banget,0
mau demo minta thr nganterin sen kendala ujan dikit aja males ngambilpayah mitra nya dah gojek lemah,1
aplikasi saat jam sibuk hujan suka alami ganggu driver jauh lalu tiba tiba dekat cari driver baru,0
dong kasih tau driver motor cuman tinggal minjem duit hp bawa kabur sama driver jadi kamis sore naik pademangan pesing hp bawa kabur,0
gojek aceng kantor tidak manusia kan manusia coba in orang kantor jadi driver 50 kasihan driver mu kata nya kaya anak bangsa,1
cari drive baik kali mes goride selalu lokasi jauh sekali,1
aplikasi butuh ruangmemori banyak memori penuh aplikasi tidak jalan lancar,1
selalu beri diskon utk gojek maupun gocar tp kecewa kalo ujan gocar selalu batal arah rumah sy,1
banyak driver ngeluh bayar 50 padahal customer bayar ongkir mahalada aplikator tega sama mitra nya jelas buat nama gojek dri awal sekarang bagaimana presiden prabowo ikan lindung hak hak,1
dongsaya sen gc plus kok malah dateng bluebird mana supir nya jutek lagigak mitra grab beneran grab,0
tidak jelas dapet driver jauh jauh terus selalu telat berangkat kerja baik dongg,1
8 sampek jam 9 driver cancel tidak emang mau suruh sampek berapa jam,0
3 hari pesan express tidak dpt driver chat admin kata hujan org cerah bgtu masa iya 3 hari plus hari 4 hari ujan hari padahal jarak cuman 15km,0
driver buruktarif tidak sesuai suruh tambah ongkos mending tidak usah installmurah aplikasi real nya driver minta tambah,1
percuma voucher grab hemat ujung ujung driver minta offline kan ongkos anggap murah hadeeh auto uninstl,1
hatihati area cikupa gading serpong driver purapura tidak tahu tempat tuju alas gmaps error lain minta nomor telepon jangan beri dispam telepon ancam tidak jelas,0
didik driver nya jangan gatel na nanyain halhal tidak penting kek emang perlu banget na privasi gue spill tidak nama driver sama plat nya sini wkwk,0
sangat tidak nyaman daerah banyak driver pesan tidak merespon,0
bikin crash aplikasi jdi susah multitasking gojek driver jadi kerestart kalau buka gojek customer,0
maxim tlong kalau map tidak bs akurat minimal edukasi driver liat catat customer nya gara2 map brmsalah hmpir kelahi sama driver krn nyalahin kasi titik tuju salah pdahal ksi catat tp tidak baca,0
driver mobil nya kyk angkot nyalip langsung motong jalan orang didik tuh driver nya skill angkot jangan bawa online nge bahaya orang aja,1
aplikasi update notif atur setting kena tetep tidak muncul notif nya masuk aplikasi dulu buat ngecek driver ngechatposisi,0
dapat untk ojol kalo liat uplikasi jng tengah jalan menggangu kendara lain jngn lpa lampu sen kalau kanan jngn belok kiri trimakasih,1
dpat gojek tidak ramah tidak jelas ni apk min dong masa gua mau naik gojek mala tidak ramah,1
khusus driver gocar susah tengah mati kalo tarif murah sering batalin buat apa lu jadi mitra,1
nunggu tumpang lama kena biaya tambah nunggu driver lama tidak kasih jempol bawah kompensasi,1
terima kasih grab driver sangat ramah jadi aplikasi grab makin lebih baik,1
susah kalo kena sip malem buat pulang aja nyari kendara pakai maxim susah banget driver nya nolak semua,1
aplikasi paling is the best aplikasi guna sekali buat orang kerja pulang kerja nya malam banget jadi transportasi online,1
terlalu banyak driver maxim tidak guna atribut utama sore hari klw plat motor beda,1
sumpah grab kalau emang tidak dpet driver harus batal tulis pusat bantu tidak,1
baik apk drivernyasaya driver gojek bingung fitur selalu berubahkadang masuk slot denpasarkadang regulermohon tanggap,0
baik maps nya rute muter jadi ongkos lebih mahal biasa driver lewat jalan biasa tidak ikut maps nya,0
tidak jelas maps nya gocarmasa mobil suruh masuk gang kecil emang motor golektlng baik mas nya jgn buat driver pusing otomatis customer lama nunggu nya,1
driver gocar belagu najeng cancel mulu jauh lah macetlahh lah dong pilih driver mau kerja jangan cuma nyari trip jauh aja susah nyari driver kali cancel belagu bangt najs,1
sdh mncoba bbrapa x layan cepat harga murah driver cermat sampe d tuju tpt waktu,1
kaga jelas lama lama masa harga naik hari jam berangkat kerja gojek lama lama makin kaga jelas uninstal ajah teman2 apk sedia layan ojek kaga jelas,1
driver oke titik maps aneh susah ngepasin jadi sering salah benerin maps nya,0
apk masalah cuna driver aja banyak tidak merespon tidak profesional mohon gojek lebih tegas driver nya,1
aplikasi tidak anjir nunggu driver doang ampe 45 menit lebih mana tidak cancel,0
aplikasi bagus driver kata tidak sopan bilang bungol kata kalimantan seperti,1
nyesek banget mau rmh sakit sen gocar dr hemat prioritas 1 jam lebih tidak nyantol,0
jarak deket harga tidak hemat tp dpt driver sering posisi jauh kesal lama banget,1
banyak driver tidak erti tidak hafal jalan emang google maps tidak lama bantu sesat paling tidak pihak maxim lebih ketat buat seleksi driver betul erti hafal jalan kalau perlu adakan sekolah kemudi buat driver biar ngerti jalan,1
jauh wort it pakai maxim sih banding ijo2 driver nya lelet2 kalau jemput ribet maxim tinggal bang sini tidak lama dateng driver twu jalan tidak ribet,1
niat mau pesan grabcar suruh selfie naik turun kepala suruh pasin tetap tidak verifikasi bikin emosi malah,1
min saran yo kalau deket driver navigasi bikin tombol cancel hilang aja malah driver marah tumpang emang salah minta maaf kalau dibesarbesarin tumpang malah kan tidak lucu min,0
grab maps nya sempurna driver hampir rumah liat gajalan sama sekali customer grab perhati mau ngancel kasi performa turun jadi anyep,0
kemudi hendriko mendrofa motorcycle warna abuabu biru nopol bp2317om selamat nikmat jalan rating 495,1
najiss engga deh pakai maxim titik jemput cilangkap depok tuhu kramat jati jaktim bisa driver tidak tau jalan nyasar sampe mall cibinong,1
naik kereta malam palembang jam 3 datang palembang pesan go car selalu cancel driver driver alas estafet customer la lain,0
lama pernah guna gojek transportasi nyata murah mudah cepat tuju aman jamin kendara kemudi daftar aplikasi jadi jangan takut guna gojek,1
driver kalau kalau pakai promo biar murah malah tidak mau ngepick kalau sengaja lama lamain hadeh,1
min bug bayar masak iyaa beli gratis gilir gojek bayar jadi serasa sistem ngebug uang tidak berapa bikin hati dagdigdug luar ekspetasi kecewa berat updet min,0
sen harga gojek paling tinggi bukan hemat tetep aja dpt gojek jauh kocak ngelawak bngt sistem lu gojek,1
aneh bayar lancar ajaknp paylater blokir gimana mau pakai kalau begini tidak jelas tau tau blokir aja,0
aplikasi sayang oknum driver tidak proporsional menfcancel tumpang naik bawa tumpang tidak lalu aplikasi sangat bahaya,0
tiba tiba langgan gojek plus 90 days padahal ngga pernah pakai trial apa mana ngga direfund 34rb layang manfaat tidak tahu tim gojek balas respon mau refund bukan batal langgan refund,0
grab kok akhir akhir layan nya malah turun yapesan dgn tarif hemat 5 kali batal driver perlu baik,0
segala cara bayar dilakuin otomatis biar bs langgan terus wkwk 2bln langgan goplus gaada benefit sama sekali cuma buang2 uang aja,1
pesan car padahal pakai kode voucher driver minta bayar normal car ongkos dekat sering minta cancel bike oke apk paling cepat jemput ketimbang aplikasi bannyak driver gagap baru terus bahaya baca map gelagap,0
bila mana driver cancel tumpang beri kompensasi balik bila tumpang cancel kasih kompensasi driver,1
donk maxim kalau nerima driver tuh pilih dl kendaraany jngn mentang mentang ongkos murah kendara driver kebanyakn tidak layak dinaikin customerbikin telat kerja aja,1
dong min tindak lanjutin malah dapet driver rating masalah,0
sangat bantu sekali aplikasi nyaman mudah guna driver tepat waktu ramah layan oke,1
aplikasi paling tidak makin sini driver sering cancel tidak mau ambil ribu alas tidak ramah guna,1
halo gojek bisa kalian sedia verifikasi via gmail nomor whaatsap sms registrasi lama tidak aktif pin akun lupa bisa kalian buat metode verifikasi lalu email terimakasih gojek,0
kecewa driver grab kurang ajar driver grab malaysia rata2 malas pihak grab malaysia tegas sedikit,1
pernah pakai aplikasi gojek kamu download aplikasi gojek play store app store,0
lama banget sampe pdhal deket eh driver ngluh ongkos 5rb doank pdhal bayar full umr naik driver masa cuma 5rban,1
apk nya bagus mungkin baik sikap bagi driver kadang buat customer gedek belah nya sih,1
driver malas hujan dikit aja tidak terima padahal banyak standby nongkrong gitu driver banyak nuntut hasil,1
mudah pesan nya lebih murahdriver nya banyakselama driver rese sih,1
bad experience pakai gojek car driver nya lamaa banget titik jemput hampir 50menitan padahal normal 10 menit jalan tidak macet cuaca cerah gitu gamau berangkat ditambahin tip mentang mentang pakai diskon guna baru jaid ogah ogah lol si driver,1
gojek memang okey deh tidak pakai nunggu lama sdh jemput rata2 jemput ramah2 friendly gitulah,1
sulit dapat driver gojekgocar apa wkt sore hujan alas tarif murah lain tarif sore pagi beda jauh dgn jarak sama potong tidak bantu,0
nyari alamat susah titik suka mleset susah dapet driver gilir dapet chat susah tlfn susah fhoto chat tidak marahin driver kata akun tidak kasih nama mana tau kapok sen maxim driver uring uring kata argo tidak berapa,0
maau cancel gegara tidak driver soal ujan nunggu 1 jam tidak mndng nyari sndiri cancel kata on the way mana,0
niat apa enggak sebener bikin aplikasi sen sllu tidak prnh dpt driver cpk2 nunggu ujung2 nya tidak jd,1
geudd sering sering banyak voucher jgn pelit buat bagiin ongkir mitra driver kasi lohh,1
umum driver grabbike maupun grabcar ramahramah kalau betul buruburu driver siap bantu senang naik grab,1
gojek aplikasi asli buat anak bangsa indonesia gue bangga guna aplikasi alamat developer jakarta,1
gojek salah satu alat transportasi percaya membrikan nyaman konsumen maju trus gojek,1
baru kemarin pakek aplikasi grab bertahun2 hari kemudi buat marah sopan santun cara buat adu masalah mohon pihak grab lngsung direspon aplikasi hari,1
admin mohon pantau go car nya driver pasang tarif luar aplikasi aplikasi 26rbu driver nya minta ongkos 50 ribu,0
aplikasi rakus maki maki konsumen bayar mahal driver dapet paro kena semprot konsumen moga tobat dah gojek,1
gimana sih gojek no aktif tpi lupa pin karna hp lama hilang tidak masuk bantu tidak jelas aplikasi nya,0
goride tampil apa merk kendara nya kalian aplikasi aja mahal kualitas jelek goride selalu dpt motor jelek tidak layak jalan,1
haduh grab gimana urgent malah cancel terus sama driver hampir 2jam nunggu gaada,0
driver tidak jelas selalu minta cancel alas titik jemput jauh kalau cancel dapet driver makin lama kalau lanjut driver minta cancel enak pakai ijo belah driver jarang cancel lebih sabar plus mobil bersih app mobil bau rokok,1
gojek tolong maps benerin jangan kasih rute pendek jalan lalu sulit driver ikan rute cepat bukan pendek maps masa pondok indah bekas 60 ribu buka google maps diarahin rute cepat lewat toll jadi 30km,0
tolang langgan terrsayang mohon perhati si abang driver iya dah pakai banyak diskon grab masa ngasih parkir 2rb aja sepele bnget yaampun,1
terimaksih mudah transportasi rumah nya jauh jl raya sangat sangat bantu,1
update tidak liat posisi driver mohon tampil posisi dirver maps belum terimakasih,0
sistem buruk lama bertahun2 baik optimal tidak arti tunggu driver sangat lama tidak kunjung sistem buruk,1
jangan download mending maxcim lebih murah gojek mahal kadang kata driver nya suka korupsi bayar 20 driver kasih 8k kasih liat driver,1
dulu sampe sekarang mas aja nih gojeksaya mau login lupa nomor lama sayanyuruh pulih akun mas aja minta nomor lama kan lupa nomor ngasih bantu tidak masuk akal,0
garb semarang cukup muas jemput sangat cepat jalan cukup nyaman driver sangat nyaman,1
masuk utk grabjgn beri driver terlalu jauh lokasi mes kadang dekat driver malah beri driver jauh tumpang tunggu terlalu lama jadi bintang 5,1
bayangin grabcar chat bawa orang stroke langsung cancel tidak cuman sekali udau kali kali,0
aplikasi makin lama makin jelek langgan 2021 bukan makin baik malah makin jelek orang buru urgent mau sen ojek malah aplikasi ngebuk tidak buka menu goride nya tidak buka hadeh,0
