score,app,review,translated_review,label
5,Gojek,tolong kalau hari libur maps buat drivernya di update soalnya di ui kalau hari libur semua gerbang tutup cuma bisa lewat dekat tugu buku kasian driver nya mutar jauh banget,"Please update driver maps on holidays. In UI, all gates are closed on holidays, so drivers can only pass near Tugu Buku. Poor drivers have to take long detours.",1
1,Gojek,setiap saya pesan setelah driver datang pasti saya tawarkan di luar aplikasi offline dan saya yg cancel kebanyakan driver setuju perusahaan ini sudah terlalu serakah dan tidak ada empatinya dgn mitra,"Every time I order after driver arrives, I offer offline outside the app and I cancel. Most drivers agree. This company is too greedy and has no empathy for partners.",1
1,Grab,aplikasi sampah wajar aja banyak ditinggalin driver dan pelanggan pindah kesebelah3x download gagal trus ngures kuota doang,"Trash app, no wonder many drivers and customers leave for other apps. Downloads fail and just waste data.",1
3,Maxim,dapat driver engkong2 walaupun gemetar naeknya paling tidak maxim sudah mau memberi pekerjaan tidak memandang usiabuat engkong driversehat terus,"Got old drivers even though shaky riding, at least Maxim gives jobs regardless of age. For old drivers, stay healthy.",1
1,Gojek,buat para customer yg kaya tokai klo bisa jgn maen cancel aja kalo sekira nya dpt nya jauh driver tolong di kabarin jgn seenak nya maen cancel driver udah sampe penjemputan maen cancel ajaklo bisa customer cancel di potong 5000 untuk driver,"To customers who are like garbage, please don’t just cancel. If the driver is far away, inform them, don’t just cancel freely. If customers cancel, deduct 5,000 for the driver.",1
1,Grab,kenapa aplikasi saya tidak bisa tampilkan transportasi dan lain lain tdk seperti biasanya padahal sdh sy instal ulang,Why can’t my app show transportation and other services like usual? Even after reinstalling.,0
4,Gojek,oknum driver nya kurang sopan padahal kan saya baru belom terlalu paham harus nya di kasih edukasi bukan malah di katain kasar,"The driver is rude even though I’m still new and don’t really understand, they should educate me not call me names",1
1,Gojek,sejahterain driver min kasian driver sampe ngalong ujan2n argonya tambahin kasianrata2 driver pada ngeluh klo saya tanya,"Take care of the drivers please, it’s sad drivers have to wait long in the rain, the fare should increase, pity the drivers usually complain when I ask",1
1,Gojek,masih belum diperbaiki kinerja driver atau apk nya ya gojek solusinya dong buat driver biar autobid pas lagi ujananeh susah banget dapat driver kalo ujanmanjaaa bgtkesel deh driver pada manja kalo ujan pada gamau narikga butuh rejeki apa ya,"The driver or app performance still hasn’t improved, Gojek please fix it, make autobid for drivers during rain, it’s so hard to get a driver when it rains, drivers are spoiled, they don’t want to work in rain but need the money",1
1,Gojek,aplikasi aneh tiba tiba muncul tagihan ongkos tolparkir dari tahun sebelum2nya padahal selama ini dipake juga aman aja karena memang udah dibayar ga jelas stop pakai gojek dan uninstall adl jawaban terbaik,"The app is weird suddenly charging toll and parking fees from previous years even though I already paid, very unclear, stop using Gojek and uninstall is the best answer",0
5,Maxim,bapaknya ramah baik bgd udh mau bawa kitadari tadi mo klinik bawa yg sakit susah bgd pesen ojol dibatalin trsterima kasih ya pak sudah mau bawa kita disaat kita butuh bgdmaaf cm bs kasih tips sedikitsehat selalu bapak,"The driver was very polite and kind, he wanted to take us to the clinic but our order was cancelled, thank you sir for trying to help us when we needed it, sorry I can only give a small tip, stay healthy sir",1
1,Gojek,makin gajelasbuat dapet promo aja harus langganan gojek plussekarang udh ga ada promo yang kaya dulu lagimakin update makin gajelaspadahal ngasih promo juga profitnya udah banyak banget dari taxaplikasi kikir,"Getting more confusing, to get promos now you have to subscribe to Gojek Plus, no promos like before, with more updates it’s just getting worse, even though they get a lot of profit from taxes, the app is stingy",1
2,Gojek,bingung ya sama gojek pakai gojek harus nya bisa lebih cepat dan gak menunggu lama dn harga ny juga semakin naik klo cuaca hujan harus nya driver selalu ready masa menunggu trus sihh harus bisa jadikan solusi penggunan ojol hadehh,"Confused about Gojek, using Gojek should be faster and not make us wait, the price is also increasing, during rain drivers should always be ready, why do we have to keep waiting, they should find a solution for ojol users, ugh",1
1,Grab,tolong dipertegas untuk mitra grab carnya saya pesan dari grab car hemat plus sampai xl hampir 2 jam di cancel terus sama driver,"Please tighten the policy for Grab Car drivers, I ordered Grab Car Hemat Plus to XL, almost 2 hours cancelled repeatedly by drivers",0
3,Grab,sudah di update malah nambah fitur verifikasi selfie yang gajelas udah lama kepala sampe ngangguk2 ga jelas ga bisa bisa tembus pesen drivernya malah kaya orang dongo di tempat umum ngangguk2 verifikasi ribet,"After update they added a selfie verification feature that’s unclear, after a long time nodding my head, I still can’t get through, ordering a driver feels like dealing with dumb people nodding in public, verification is complicated",1
3,Grab,trauma bgt tiap naik grab car gaada yg bener tiap jalan supirnya ngeluh mulu macet lah apalah padahal kita sebagai customer gatau apa apa soal gitu memang sudah resiko mohon adain fitur silent buat pengemudi biar ga banyak ngeluh atau ngomong,"Traumatized every time I take Grab Car, none are good, drivers keep complaining about traffic even though we customers don’t know, it’s a risk, please add a silent mode for drivers so they don’t complain or talk",1
3,Grab,kasih opsi agar ttp bisa di gunakan walau belum update kadang lagi kepepet sinyal lemot jadi kelamaan mau nyari driver,"Give option to still use app even if not updated, sometimes signal is bad and it takes too long to find a driver",1
4,Gojek,perlu penyesuaian lagi saya sering di kasih driver yang jauh dari titik penjemputan terus jadi sering di cancel tolong tambah fitur memilih driver agar bisa memilih driver terdekat,"Needs adjustment, I often get drivers who are far from pickup point and orders get cancelled often, please add feature to select drivers nearby",1
1,Gojek,gojek ini banyak boong di bilang 1mnt lgi sampai tanya di undur jadi 4 mntt apa begitu cobaa banyak nipu nyagk sesuai y di promosiin tolol emng,"Gojek lies a lot, says driver arrives in 1 minute but then extended to 4 minutes, try it yourself, lots of scams, false advertising, stupid",0
5,Grab,saya setiap hari menggunakan grab aplikasi sangat bagus nyaman driver nya juga fast respon tapi terkadang kalau sedang hujan aplikasi ini suka loading lama,"I use Grab everyday, the app is very good, comfortable, drivers respond fast but sometimes when raining the app loads slowly",1
5,Maxim,selamat pagi semoga maxim lebih bagus lagi dari sebelumnya khususnya kami dipulau nias sangat terbantu dg adanya maximhanya sajasaya pengen lbh ditambahkan lagi seperti pembayaran jasa secara onlinemaximpay dan aman juga bagi kita tdk terjadi sesuatu hal,"Good morning, hope Maxim gets better especially for us in Nias island, very helpful, only want added features like online payment Maxim Pay that is safe so nothing bad happens",1
1,Gojek,yg bener ajah masa psen gojek selalu jauh titik nya rugi waktu jarak driver juga kasian bensin nyaaaa di le gmana sih gojek sekarang kaga ada akhlak,"Seriously, ordering Gojek always far pickup point, waste time, distance to driver, pity the gas, what is this Gojek no morals",1
1,Gojek,kecewa berat baru aja make gojek seneng awal dpet voucher diskon eh taunya malah tiba ilang vouchernya udh gitu ditolak laporannya goodbye,"Very disappointed just used Gojek happily got voucher discount then suddenly voucher disappeared, report got rejected, goodbye",1
1,Grab,kurang suka di cara pemilihan peta nya yang tidak bisa di atur dengan akuratmasa harus pasang pin di tempat yang harus ada di maps,"Don’t like the map selection method that can’t be adjusted accurately, must put pin on a place that must be on maps",0
1,Maxim,kecewa berat sih percuma punya fitur ewallet klo smua drivernya di kota makssr gk ada yg make tolong fitur ewalletnya di fungsiin ya kak biar gak kalah saing sm kompetitor sblh,"Very disappointed, useless to have e-wallet feature if all drivers in Makassar city don’t use it, please activate e-wallet feature so we don’t lose to competitors",1
5,Gojek,alhamdulillah selalu memuaskan pake aplikasi gojek menolong banget di saat sy ada di tempat yg asing tapi alhamdulillah bisa sampe ke tempat tujuan dianter abang gojek,"Alhamdulillah always satisfied with Gojek app, very helpful when I’m in unfamiliar places, can reach destination thanks to abang Gojek",1
1,Gojek,kendala tidak menemukan driver tp sistemnya gak ada solusi bertanya ke pusat bantuan juga sama saja tidak bisa dikasih masukan,"Problem can’t find driver but system has no solution, asking help center same, can’t give feedback",1
3,Gojek,jadi takut kalo pake voucher hemat disinikalo pakenanti driver nya judesngasih rating customer nya jelekjadi susah dapet driver ga dikasih tips pasti ngomel,"Scared to use voucher hemat here because drivers are rude and give bad ratings to customers, hard to get driver, if no tip they complain",1
2,Gojek,sekarang malah semakin parah sdh dekat lho tiba2 di cancel sopir gojek kok gitu sekarang kok gak sopan gitu sdh terburu2 e malah di cancel tanpa ada pemberitahuan dlu parah,"Now it’s worse, near arrival suddenly driver cancels, Gojek driver so rude now, in a hurry then cancels without notice, very bad",1
1,Grab,beberapa x mengalami dpt driver grabcar yg sangat tidak sopanlebih enak naik gocar atau taxi bluebird,"Several times got very rude GrabCar drivers, better take Gocar or Bluebird taxi",1
1,Gojek,banyak driver nya sekarang pada ngemis tips karena argo yg dia terima gak sesuai ada yg nerima 5000ada yg 6000 tolong kasiani driver andaanda bisa jaya karena driver andahilangkan program anda,"Many drivers now begging for tips because fare they get doesn’t match, some get 5000 some 6000, please pity your drivers, you can succeed because of your drivers, remove your program",1
1,Maxim,tolong benerin apk nya dong sering gangguan muter2 terus abang ojolnya chat jadi ngga bisa dibales kita mau konfirm ke ojolnya jadi susan kasian ojolnya,"Please fix the app, often glitches, keeps looping, abang ojol’s chat can’t be replied, hard to confirm with ojol, pity ojol",1
1,Gojek,driver comfort lagunya sengaa gak mau diambil lucu bgt driver ojol tuh kalo ga mau ambil bilang biar dicancel wahai para driver dongoo biar org ga nunggu,"Comfort driver doesn’t want to take orders, very funny, ojol drivers if don’t want to take order just say cancel so people don’t wait, drivers are dumb",1
3,Maxim,saya ingin mendaftar ulang sebagai driver tetapi sudah mengganti motor dan ktp di akun lama sudah terpakai apakah ada cara agar ktp lama saya bisa saya gunakan kembali,"I want to re-register as a driver but I already changed motor and KTP in old account which is still used, is there a way to use old KTP again?",0
1,Grab,sangat kecewa karena pesan grabcar yang datang malah blue bird malah supirnya blue bird tidak ramah suka ngomel2 tarif murah,"Very disappointed ordered GrabCar but Bluebird came, Bluebird driver not friendly, likes to grumble, cheap fare",1
5,Gojek,good membuat semua orang menjadi dapat sampai ke tempat tujuan nya dengan selamat dan lancar tanpa kendala,"Good, everyone can reach their destination safely and smoothly without problems",1
1,Gojek,driver nya lama bangett yg harus nya anter ibu saya cuci darah jam 6 bisa sampe jam 7an,"Driver very slow, supposed to take my mom for dialysis at 6 but arrived 7",1
5,Gojek,mantaf smpe ga ngantuk nemenin ngbrol smngat trus cri cuan y pak supir sehat sll berkah selamat,"Awesome, no sleep, kept chatting, spirit keep earning sir, healthy and blessed always",1
3,Grab,bagus sih murah tapi kadang kasihan sama drivernya biasanya pas promo harga grabcar hemat sama dengan grab yg motor,"Cheap but sometimes pity the drivers, usually promo for GrabCar cheap same as motor Grab",1
